,sales_id,customer_id,product_id,date,number_of_unit_sold,total_sales
41816,S41817,CDP160,P34,2023-06-14,2,6.26
41817,S41818,CDP160,P8,2023-06-14,1,5.38
41818,S41819,CJA173,P18,2023-06-14,2,14.92
41819,S41820,CJA173,P21,2023-06-14,2,3.12
41820,S41821,CJA173,P20,2023-06-14,2,13.1
41821,S41822,CJA173,P50,2023-06-14,1,3.64
41822,S41823,CTC934,P7,2023-06-14,1,4.75
41823,S41824,CTC934,P47,2023-06-14,2,2.5
41824,S41825,CTC934,P17,2023-06-14,1,5.4
41825,S41826,CMJ609,P14,2023-06-14,2,9.8
41826,S41827,CMJ609,P16,2023-06-14,1,5.92
41827,S41828,CMJ609,P19,2023-06-14,2,12.48
41828,S41829,CMJ609,P41,2023-06-14,1,0.83
41829,S41830,CMJ609,P46,2023-06-14,2,4.94
41830,S41831,CAT18,P47,2023-06-14,2,2.5
41831,S41832,CJM544,P44,2023-06-14,2,4.26
41832,S41833,CJM544,P19,2023-06-14,2,12.48
41833,S41834,CWD324,P37,2023-06-14,2,7.84
41834,S41835,CWD324,P38,2023-06-14,2,5.78
41835,S41836,CWD324,P17,2023-06-14,1,5.4
41836,S41837,CWD324,P4,2023-06-14,2,11.68
41837,S41838,CWD324,P1,2023-06-14,2,5.34
41838,S41839,CSB289,P13,2023-06-14,2,10.12
41839,S41840,CSB289,P50,2023-06-14,2,7.28
41840,S41841,CSB289,P45,2023-06-14,2,2.24
41841,S41842,CSB289,P33,2023-06-14,2,4.78
41842,S41843,CPG349,P17,2023-06-14,2,10.8
41843,S41844,CPG349,P14,2023-06-14,2,9.8
41844,S41845,CPG349,P12,2023-06-14,1,5.03
41845,S41846,CPG349,P28,2023-06-14,1,2.44
41846,S41847,CMR368,P8,2023-06-14,1,5.38
41847,S41848,CMR368,P33,2023-06-14,1,2.39
41848,S41849,CDE922,P34,2023-06-14,1,3.13
41849,S41850,CGA887,P40,2023-06-14,2,4.84
41850,S41851,CSG752,P11,2023-06-14,1,3.9
41851,S41852,CSG752,P26,2023-06-14,1,3.48
41852,S41853,CSG752,P43,2023-06-14,2,2.26
41853,S41854,CRH844,P12,2023-06-14,1,5.03
41854,S41855,CRH844,P37,2023-06-14,1,3.92
41855,S41856,CRH844,P5,2023-06-14,2,13.4
41856,S41857,CRH844,P34,2023-06-14,1,3.13
41857,S41858,CSH152,P1,2023-06-14,2,5.34
41858,S41859,CSH152,P48,2023-06-14,1,2.89
41859,S41860,CTP863,P28,2023-06-14,2,4.88
41860,S41861,CTP863,P12,2023-06-14,2,10.06
41861,S41862,CJM203,P19,2023-06-14,2,12.48
41862,S41863,CJM203,P28,2023-06-14,1,2.44
41863,S41864,CJM203,P9,2023-06-14,2,13.4
41864,S41865,CJM203,P24,2023-06-14,2,6.96
41865,S41866,CJM203,P36,2023-06-14,1,2.59
41866,S41867,CTG55,P18,2023-06-14,1,7.46
41867,S41868,CAH26,P7,2023-06-14,1,4.75
41868,S41869,CAH26,P12,2023-06-14,2,10.06
41869,S41870,CAH26,P29,2023-06-14,1,2.97
41870,S41871,CAH26,P11,2023-06-14,1,3.9
41871,S41872,CMW156,P19,2023-06-14,2,12.48
41872,S41873,CWM307,P35,2023-06-14,1,1.76
41873,S41874,CWM307,P26,2023-06-14,2,6.96
41874,S41875,CSH152,P38,2023-06-14,2,5.78
41875,S41876,CSH152,P37,2023-06-14,2,7.84
41876,S41877,CSH152,P35,2023-06-14,2,3.52
41877,S41878,CGC355,P36,2023-06-14,1,2.59
41878,S41879,CJC855,P40,2023-06-14,2,4.84
41879,S41880,CJC855,P48,2023-06-14,1,2.89
41880,S41881,CJC855,P1,2023-06-14,1,2.67
41881,S41882,CJC855,P5,2023-06-14,2,13.4
41882,S41883,CJC855,P28,2023-06-14,1,2.44
41883,S41884,CMB924,P2,2023-06-14,2,4.6
41884,S41885,CMB924,P42,2023-06-14,1,1.27
41885,S41886,CMB924,P29,2023-06-14,2,5.94
41886,S41887,CMB924,P25,2023-06-14,1,2.4
41887,S41888,CMB924,P33,2023-06-14,1,2.39
41888,S41889,CRB471,P13,2023-06-14,1,5.06
41889,S41890,CRB471,P7,2023-06-14,1,4.75
41890,S41891,CRB471,P23,2023-06-14,2,4.88
41891,S41892,CRG915,P27,2023-06-14,1,3.07
41892,S41893,CRG915,P47,2023-06-14,1,1.25
41893,S41894,CSH718,P17,2023-06-14,1,5.4
41894,S41895,CSH718,P22,2023-06-14,1,2.24
41895,S41896,CSR989,P14,2023-06-14,1,4.9
41896,S41897,CDP160,P16,2023-06-14,2,11.84
41897,S41898,CDP160,P42,2023-06-14,1,1.27
41898,S41899,CDP160,P41,2023-06-14,2,1.66
41899,S41900,CCB595,P6,2023-06-14,1,7.26
41900,S41901,CCB595,P4,2023-06-14,1,5.84
41901,S41902,CCB595,P37,2023-06-14,2,7.84
41902,S41903,CMB630,P40,2023-06-14,1,2.42
41903,S41904,CMB630,P39,2023-06-14,1,1.97
41904,S41905,CMB630,P30,2023-06-14,1,2.42
41905,S41906,CMB630,P29,2023-06-14,1,2.97
41906,S41907,CAW701,P42,2023-06-14,1,1.27
41907,S41908,CAW701,P20,2023-06-14,2,13.1
41908,S41909,CAW701,P14,2023-06-14,2,9.8
41909,S41910,CAW701,P44,2023-06-14,1,2.13
41910,S41911,CAW701,P37,2023-06-14,2,7.84
41911,S41912,CBM709,P3,2023-06-14,2,9.88
41912,S41913,CBM709,P9,2023-06-14,1,6.7
41913,S41914,CGH233,P32,2023-06-14,1,4.6
41914,S41915,CBB846,P13,2023-06-14,2,10.12
41915,S41916,CBB846,P11,2023-06-14,2,7.8
41916,S41917,CMW386,P35,2023-06-14,1,1.76
41917,S41918,CNS143,P34,2023-06-14,1,3.13
41918,S41919,CNS143,P10,2023-06-14,1,9.17
41919,S41920,CCB867,P30,2023-06-14,2,4.84
41920,S41921,CCB867,P16,2023-06-14,2,11.84
41921,S41922,CCB867,P5,2023-06-14,1,6.7
41922,S41923,CCB867,P50,2023-06-14,1,3.64
41923,S41924,CCB867,P23,2023-06-14,1,2.44
41924,S41925,CJG17,P40,2023-06-14,1,2.42
41925,S41926,CJG17,P42,2023-06-14,2,2.54
41926,S41927,CJG17,P50,2023-06-14,1,3.64
41927,S41928,CJG17,P9,2023-06-14,2,13.4
41928,S41929,CJG17,P12,2023-06-14,2,10.06
41929,S41930,CRA284,P16,2023-06-14,2,11.84
41930,S41931,CRA284,P32,2023-06-14,1,4.6
41931,S41932,CRA284,P45,2023-06-14,2,2.24
41932,S41933,CSM501,P35,2023-06-14,2,3.52
41933,S41934,CSM501,P40,2023-06-14,2,4.84
41934,S41935,CJS32,P15,2023-06-14,1,5.38
41935,S41936,CCM998,P45,2023-06-14,1,1.12
41936,S41937,CCM998,P13,2023-06-14,1,5.06
41937,S41938,CAE781,P48,2023-06-14,1,2.89
41938,S41939,CAE781,P17,2023-06-14,1,5.4
41939,S41940,CAE781,P3,2023-06-14,2,9.88
41940,S41941,CAE781,P6,2023-06-14,1,7.26
41941,S41942,CAE781,P42,2023-06-14,2,2.54
41942,S41943,CAB878,P23,2023-06-14,2,4.88
41943,S41944,CAB878,P30,2023-06-14,2,4.84
41944,S41945,CDF909,P9,2023-06-14,2,13.4
41945,S41946,CDF909,P35,2023-06-14,2,3.52
41946,S41947,CDF909,P46,2023-06-14,2,4.94
41947,S41948,CDF909,P32,2023-06-14,2,9.2
41948,S41949,CDF909,P26,2023-06-14,1,3.48
41949,S41950,CCF122,P33,2023-06-14,1,2.39
41950,S41951,CSM172,P30,2023-06-14,1,2.42
41951,S41952,CSM172,P10,2023-06-14,1,9.17
41952,S41953,CSM172,P14,2023-06-14,2,9.8
41953,S41954,CSW421,P47,2023-06-14,1,1.25
41954,S41955,CEG220,P24,2023-06-14,2,6.96
41955,S41956,CEG220,P9,2023-06-14,2,13.4
41956,S41957,CEG220,P32,2023-06-14,2,9.2
41957,S41958,CST735,P32,2023-06-14,1,4.6
41958,S41959,CST735,P11,2023-06-14,1,3.9
41959,S41960,CST735,P50,2023-06-14,2,7.28
41960,S41961,CST735,P41,2023-06-14,1,0.83
41961,S41962,CJA173,P9,2023-06-14,2,13.4
41962,S41963,CJA173,P7,2023-06-14,2,9.5
41963,S41964,CJA173,P1,2023-06-14,1,2.67
41964,S41965,CJA173,P8,2023-06-14,2,10.76
41965,S41966,CKP748,P21,2023-06-14,2,3.12
41966,S41967,CKP748,P43,2023-06-14,1,1.13
41967,S41968,CKL802,P24,2023-06-14,2,6.96
41968,S41969,CKL802,P1,2023-06-14,2,5.34
41969,S41970,CTM563,P21,2023-06-14,1,1.56
41970,S41971,CTM563,P46,2023-06-14,2,4.94
41971,S41972,CTD608,P1,2023-06-14,1,2.67
41972,S41973,CTD608,P47,2023-06-14,1,1.25
41973,S41974,CTD608,P7,2023-06-14,2,9.5
41974,S41975,CTD608,P3,2023-06-14,2,9.88
41975,S41976,CTD608,P11,2023-06-14,1,3.9
41976,S41977,CBC930,P15,2023-06-14,2,10.76
41977,S41978,CBC930,P2,2023-06-14,2,4.6
41978,S41979,CBC930,P40,2023-06-14,2,4.84
41979,S41980,CBC930,P30,2023-06-14,2,4.84
41980,S41981,CAL899,P19,2023-06-14,2,12.48
41981,S41982,CAL899,P44,2023-06-14,2,4.26
41982,S41983,CAL899,P15,2023-06-14,2,10.76
41983,S41984,CAL899,P36,2023-06-14,1,2.59
41984,S41985,CAL899,P23,2023-06-14,1,2.44
41985,S41986,CCH896,P39,2023-06-14,2,3.94
41986,S41987,CCH896,P42,2023-06-14,1,1.27
41987,S41988,CCH896,P4,2023-06-14,1,5.84
41988,S41989,CPC168,P1,2023-06-14,2,5.34
41989,S41990,CPC168,P50,2023-06-14,1,3.64
41990,S41991,CPC168,P40,2023-06-14,2,4.84
41991,S41992,CPC168,P11,2023-06-14,1,3.9
41992,S41993,CMB761,P3,2023-06-14,1,4.94
41993,S41994,CMB761,P10,2023-06-14,1,9.17
41994,S41995,CMB761,P33,2023-06-14,1,2.39
41995,S41996,CTG795,P2,2023-06-14,2,4.6
41996,S41997,CTG795,P17,2023-06-14,2,10.8
41997,S41998,CTG795,P18,2023-06-14,1,7.46
41998,S41999,CTG795,P15,2023-06-14,1,5.38
41999,S42000,CTK975,P22,2023-06-14,2,4.48
42000,S42001,CTK975,P12,2023-06-14,1,5.03
42001,S42002,CTK975,P6,2023-06-14,1,7.26
42002,S42003,CNB821,P33,2023-06-14,1,2.39
42003,S42004,CNB821,P30,2023-06-14,1,2.42
42004,S42005,CNB821,P5,2023-06-14,2,13.4
42005,S42006,CMC69,P20,2023-06-14,1,6.55
42006,S42007,CMC69,P40,2023-06-14,2,4.84
42007,S42008,CMC69,P28,2023-06-14,2,4.88
42008,S42009,CMC69,P44,2023-06-14,1,2.13
42009,S42010,CMC69,P2,2023-06-14,2,4.6
42010,S42011,CLH263,P10,2023-06-14,2,18.34
42011,S42012,CLH263,P4,2023-06-14,2,11.68
42012,S42013,CLH263,P1,2023-06-14,1,2.67
42013,S42014,CJP679,P18,2023-06-14,2,14.92
42014,S42015,CRF494,P8,2023-06-14,1,5.38
42015,S42016,CRF494,P10,2023-06-14,2,18.34
42016,S42017,CRF494,P12,2023-06-14,1,5.03
42017,S42018,CRF494,P25,2023-06-14,1,2.4
42018,S42019,CRF494,P13,2023-06-14,1,5.06
42019,S42020,CRH225,P46,2023-06-14,1,2.47
42020,S42021,CRH225,P6,2023-06-14,2,14.52
42021,S42022,CRH225,P7,2023-06-14,1,4.75
42022,S42023,CRH225,P9,2023-06-14,1,6.7
42023,S42024,CRH225,P26,2023-06-14,1,3.48
42024,S42025,CMB665,P4,2023-06-14,1,5.84
42025,S42026,CMB665,P16,2023-06-14,2,11.84
42026,S42027,CTP863,P48,2023-06-14,2,5.78
42027,S42028,CTP863,P8,2023-06-14,2,10.76
42028,S42029,CSS195,P2,2023-06-14,1,2.3
42029,S42030,CSS195,P13,2023-06-14,2,10.12
42030,S42031,CSS195,P27,2023-06-14,2,6.14
42031,S42032,CSS195,P44,2023-06-14,2,4.26
42032,S42033,CDW141,P33,2023-06-14,2,4.78
42033,S42034,CDW141,P30,2023-06-14,1,2.42
42034,S42035,CDW141,P18,2023-06-14,1,7.46
42035,S42036,CDW141,P10,2023-06-14,2,18.34
42036,S42037,CDW141,P21,2023-06-14,2,3.12
42037,S42038,CPP300,P6,2023-06-14,2,14.52
42038,S42039,CPP300,P5,2023-06-14,1,6.7
42039,S42040,CPP300,P9,2023-06-14,1,6.7
42040,S42041,CPP300,P41,2023-06-14,2,1.66
42041,S42042,CPP300,P22,2023-06-14,2,4.48
42042,S42043,CBS59,P3,2023-06-14,2,9.88
42043,S42044,CJC401,P8,2023-06-14,1,5.38
42044,S42045,CJC401,P21,2023-06-14,1,1.56
42045,S42046,CJC401,P25,2023-06-14,1,2.4
42046,S42047,CBP344,P50,2023-06-14,2,7.28
42047,S42048,CBP344,P15,2023-06-14,1,5.38
42048,S42049,CBP344,P11,2023-06-14,1,3.9
42049,S42050,CBP344,P38,2023-06-14,2,5.78
42050,S42051,CWD954,P16,2023-06-14,2,11.84
42051,S42052,CWD954,P5,2023-06-14,2,13.4
42052,S42053,CWD954,P15,2023-06-14,1,5.38
42053,S42054,CWD954,P36,2023-06-14,2,5.18
42054,S42055,CBT108,P8,2023-06-14,2,10.76
42055,S42056,CMB665,P37,2023-06-14,2,7.84
42056,S42057,CMB665,P5,2023-06-14,1,6.7
42057,S42058,CMB665,P1,2023-06-14,2,5.34
42058,S42059,CRH893,P6,2023-06-14,1,7.26
42059,S42060,CJT767,P33,2023-06-14,1,2.39
42060,S42061,CJT767,P24,2023-06-14,2,6.96
42061,S42062,CJT767,P3,2023-06-14,1,4.94
42062,S42063,CJT767,P16,2023-06-14,1,5.92
42063,S42064,CJT767,P34,2023-06-14,2,6.26
42064,S42065,CDS787,P30,2023-06-14,1,2.42
42065,S42066,CDS787,P19,2023-06-14,1,6.24
42066,S42067,CDS787,P8,2023-06-14,1,5.38
42067,S42068,CDS787,P28,2023-06-14,2,4.88
42068,S42069,CGC355,P2,2023-06-14,1,2.3
42069,S42070,CGC355,P39,2023-06-14,1,1.97
42070,S42071,CGC355,P27,2023-06-14,2,6.14
42071,S42072,CTR315,P47,2023-06-14,1,1.25
42072,S42073,CTR315,P35,2023-06-14,2,3.52
42073,S42074,CTR315,P7,2023-06-14,1,4.75
42074,S42075,CTR315,P10,2023-06-14,1,9.17
42075,S42076,CSM363,P20,2023-06-14,2,13.1
42076,S42077,CSW110,P23,2023-06-14,2,4.88
42077,S42078,CSW110,P6,2023-06-14,1,7.26
42078,S42079,CSW110,P45,2023-06-14,1,1.12
42079,S42080,CSW110,P31,2023-06-14,2,6.24
42080,S42081,CCC70,P32,2023-06-14,2,9.2
42081,S42082,CCC70,P49,2023-06-14,2,3.62
42082,S42083,CCC70,P19,2023-06-14,1,6.24
42083,S42084,CMS613,P43,2023-06-14,2,2.26
42084,S42085,CMS613,P28,2023-06-14,1,2.44
42085,S42086,CMS613,P41,2023-06-14,2,1.66
42086,S42087,CMS613,P35,2023-06-14,1,1.76
42087,S42088,CAW353,P43,2023-06-14,2,2.26
42088,S42089,CAW353,P5,2023-06-14,2,13.4
42089,S42090,CRB763,P26,2023-06-14,1,3.48
42090,S42091,CDG149,P21,2023-06-14,2,3.12
42091,S42092,CDG149,P41,2023-06-14,2,1.66
42092,S42093,CDG149,P3,2023-06-14,1,4.94
42093,S42094,CDG149,P43,2023-06-14,2,2.26
42094,S42095,CGW881,P24,2023-06-14,2,6.96
42095,S42096,CGW881,P37,2023-06-14,2,7.84
42096,S42097,CGW881,P28,2023-06-14,2,4.88
42097,S42098,CGW881,P47,2023-06-14,1,1.25
42098,S42099,CGW881,P19,2023-06-14,2,12.48
42099,S42100,CSH722,P42,2023-06-14,1,1.27
42100,S42101,CSH722,P24,2023-06-14,2,6.96
42101,S42102,CSH722,P48,2023-06-14,2,5.78
42102,S42103,CRP643,P23,2023-06-14,2,4.88
42103,S42104,CRP643,P49,2023-06-14,1,1.81
42104,S42105,CRP643,P39,2023-06-14,2,3.94
42105,S42106,CRP643,P46,2023-06-14,2,4.94
42106,S42107,CRP643,P43,2023-06-14,2,2.26
42107,S42108,CAE781,P40,2023-06-15,2,4.84
42108,S42109,CAE781,P21,2023-06-15,1,1.56
42109,S42110,CAE781,P36,2023-06-15,1,2.59
42110,S42111,CAE781,P18,2023-06-15,1,7.46
42111,S42112,CAE781,P20,2023-06-15,2,13.1
42112,S42113,CAE781,P64,2023-06-15,1,5.57
42113,S42114,CSW98,P13,2023-06-15,2,10.12
42114,S42115,CSW98,P25,2023-06-15,2,4.8
42115,S42116,CSW98,P17,2023-06-15,2,10.8
42116,S42117,CSW98,P26,2023-06-15,1,3.48
42117,S42118,CSW98,P22,2023-06-15,1,2.24
42118,S42119,CSW98,P64,2023-06-15,2,11.14
42119,S42120,CMJ138,P46,2023-06-15,1,2.47
42120,S42121,CMJ138,P42,2023-06-15,1,1.27
42121,S42122,CMJ138,P18,2023-06-15,2,14.92
42122,S42123,CMJ138,P10,2023-06-15,2,18.34
42123,S42124,CMJ138,P41,2023-06-15,1,0.83
42124,S42125,CMJ138,P64,2023-06-15,2,11.14
42125,S42126,CML917,P24,2023-06-15,1,3.48
42126,S42127,CML917,P11,2023-06-15,1,3.9
42127,S42128,CML917,P25,2023-06-15,2,4.8
42128,S42129,CML917,P26,2023-06-15,2,6.96
42129,S42130,CML917,P6,2023-06-15,1,7.26
42130,S42131,CML917,P64,2023-06-15,2,11.14
42131,S42132,CBP344,P26,2023-06-15,1,3.48
42132,S42133,CBP344,P20,2023-06-15,2,13.1
42133,S42134,CBP344,P50,2023-06-15,1,3.64
42134,S42135,CBP344,P5,2023-06-15,1,6.7
42135,S42136,CBP344,P4,2023-06-15,2,11.68
42136,S42137,CBP344,P64,2023-06-15,2,11.14
42137,S42138,CNC999,P23,2023-06-15,1,2.44
42138,S42139,CNC999,P46,2023-06-15,1,2.47
42139,S42140,CNC999,P13,2023-06-15,2,10.12
42140,S42141,CNC999,P20,2023-06-15,1,6.55
42141,S42142,CNC999,P35,2023-06-15,1,1.76
42142,S42143,CNC999,P64,2023-06-15,2,11.14
42143,S42144,CVH791,P42,2023-06-15,1,1.27
42144,S42145,CVH791,P41,2023-06-15,1,0.83
42145,S42146,CVH791,P6,2023-06-15,2,14.52
42146,S42147,CVH791,P22,2023-06-15,2,4.48
42147,S42148,CVH791,P23,2023-06-15,1,2.44
42148,S42149,CVH791,P64,2023-06-15,2,11.14
42149,S42150,CRW964,P23,2023-06-15,1,2.44
42150,S42151,CRW964,P35,2023-06-15,2,3.52
42151,S42152,CRW964,P21,2023-06-15,1,1.56
42152,S42153,CRW964,P22,2023-06-15,1,2.24
42153,S42154,CRW964,P1,2023-06-15,2,5.34
42154,S42155,CRW964,P64,2023-06-15,1,5.57
42155,S42156,CRC402,P34,2023-06-15,2,6.26
42156,S42157,CRC402,P12,2023-06-15,1,5.03
42157,S42158,CRC402,P50,2023-06-15,2,7.28
42158,S42159,CRC402,P38,2023-06-15,1,2.89
42159,S42160,CRC402,P22,2023-06-15,2,4.48
42160,S42161,CRC402,P64,2023-06-15,2,11.14
42161,S42162,CEE372,P49,2023-06-15,1,1.81
42162,S42163,CEE372,P20,2023-06-15,2,13.1
42163,S42164,CEE372,P28,2023-06-15,1,2.44
42164,S42165,CEE372,P50,2023-06-15,1,3.64
42165,S42166,CEE372,P41,2023-06-15,2,1.66
42166,S42167,CEE372,P64,2023-06-15,2,11.14
42167,S42168,CMP776,P24,2023-06-15,1,3.48
42168,S42169,CMP776,P34,2023-06-15,2,6.26
42169,S42170,CMP776,P49,2023-06-15,2,3.62
42170,S42171,CMP776,P35,2023-06-15,2,3.52
42171,S42172,CMP776,P48,2023-06-15,1,2.89
42172,S42173,CMP776,P64,2023-06-15,2,11.14
42173,S42174,CVR773,P1,2023-06-15,1,2.67
42174,S42175,CVR773,P19,2023-06-15,1,6.24
42175,S42176,CVR773,P35,2023-06-15,2,3.52
42176,S42177,CVR773,P27,2023-06-15,1,3.07
42177,S42178,CVR773,P5,2023-06-15,1,6.7
42178,S42179,CVR773,P64,2023-06-15,1,5.57
42179,S42180,CRL603,P46,2023-06-15,2,4.94
42180,S42181,CRL603,P7,2023-06-15,2,9.5
42181,S42182,CRL603,P3,2023-06-15,2,9.88
42182,S42183,CRL603,P11,2023-06-15,2,7.8
42183,S42184,CRL603,P17,2023-06-15,2,10.8
42184,S42185,CRL603,P64,2023-06-15,1,5.57
42185,S42186,CAM626,P12,2023-06-15,1,5.03
42186,S42187,CAM626,P36,2023-06-15,1,2.59
42187,S42188,CAM626,P46,2023-06-15,1,2.47
42188,S42189,CAM626,P18,2023-06-15,1,7.46
42189,S42190,CAM626,P19,2023-06-15,2,12.48
42190,S42191,CAM626,P64,2023-06-15,2,11.14
42191,S42192,CCG198,P29,2023-06-15,1,2.97
42192,S42193,CCG198,P35,2023-06-15,1,1.76
42193,S42194,CCG198,P40,2023-06-15,2,4.84
42194,S42195,CCG198,P45,2023-06-15,1,1.12
42195,S42196,CCG198,P28,2023-06-15,1,2.44
42196,S42197,CCG198,P64,2023-06-15,2,11.14
42197,S42198,CSS578,P1,2023-06-15,1,2.67
42198,S42199,CSS578,P2,2023-06-15,1,2.3
42199,S42200,CSS578,P11,2023-06-15,2,7.8
42200,S42201,CSS578,P21,2023-06-15,1,1.56
42201,S42202,CSS578,P41,2023-06-15,2,1.66
42202,S42203,CSS578,P64,2023-06-15,2,11.14
42203,S42204,CJT759,P38,2023-06-15,1,2.89
42204,S42205,CJT759,P27,2023-06-15,2,6.14
42205,S42206,CJT759,P30,2023-06-15,2,4.84
42206,S42207,CJT759,P35,2023-06-15,1,1.76
42207,S42208,CJT759,P29,2023-06-15,2,5.94
42208,S42209,CJT759,P64,2023-06-15,2,11.14
42209,S42210,CSH519,P6,2023-06-15,2,14.52
42210,S42211,CSH519,P44,2023-06-15,2,4.26
42211,S42212,CSH519,P50,2023-06-15,1,3.64
42212,S42213,CSH519,P10,2023-06-15,1,9.17
42213,S42214,CSH519,P33,2023-06-15,2,4.78
42214,S42215,CSH519,P64,2023-06-15,1,5.57
42215,S42216,CSD596,P49,2023-06-15,2,3.62
42216,S42217,CSD596,P13,2023-06-15,1,5.06
42217,S42218,CSD596,P17,2023-06-15,1,5.4
42218,S42219,CSD596,P42,2023-06-15,1,1.27
42219,S42220,CSD596,P47,2023-06-15,1,1.25
42220,S42221,CSD596,P64,2023-06-15,1,5.57
42221,S42222,CRN496,P44,2023-06-15,1,2.13
42222,S42223,CRN496,P14,2023-06-15,2,9.8
42223,S42224,CRN496,P5,2023-06-15,1,6.7
42224,S42225,CRN496,P9,2023-06-15,1,6.7
42225,S42226,CRN496,P34,2023-06-15,2,6.26
42226,S42227,CRN496,P64,2023-06-15,2,11.14
42227,S42228,CPS619,P1,2023-06-15,2,5.34
42228,S42229,CPS619,P10,2023-06-15,1,9.17
42229,S42230,CPS619,P49,2023-06-15,2,3.62
42230,S42231,CPS619,P13,2023-06-15,1,5.06
42231,S42232,CPS619,P12,2023-06-15,1,5.03
42232,S42233,CPS619,P64,2023-06-15,2,11.14
42233,S42234,CSB457,P32,2023-06-15,1,4.6
42234,S42235,CSB457,P46,2023-06-15,1,2.47
42235,S42236,CSB457,P15,2023-06-15,2,10.76
42236,S42237,CSB457,P41,2023-06-15,2,1.66
42237,S42238,CSB457,P24,2023-06-15,2,6.96
42238,S42239,CSB457,P64,2023-06-15,1,5.57
42239,S42240,CEG693,P1,2023-06-15,1,2.67
42240,S42241,CEG693,P47,2023-06-15,2,2.5
42241,S42242,CEG693,P28,2023-06-15,1,2.44
42242,S42243,CEG693,P37,2023-06-15,2,7.84
42243,S42244,CEG693,P19,2023-06-15,1,6.24
42244,S42245,CEG693,P64,2023-06-15,2,11.14
42245,S42246,CMF31,P10,2023-06-15,1,9.17
42246,S42247,CMF31,P27,2023-06-15,2,6.14
42247,S42248,CMF31,P39,2023-06-15,1,1.97
42248,S42249,CMF31,P15,2023-06-15,1,5.38
42249,S42250,CMF31,P42,2023-06-15,1,1.27
42250,S42251,CMF31,P64,2023-06-15,1,5.57
42251,S42252,CDB443,P33,2023-06-15,2,4.78
42252,S42253,CDB443,P1,2023-06-15,1,2.67
42253,S42254,CDB443,P25,2023-06-15,2,4.8
42254,S42255,CDB443,P45,2023-06-15,2,2.24
42255,S42256,CDB443,P28,2023-06-15,2,4.88
42256,S42257,CDB443,P64,2023-06-15,1,5.57
42257,S42258,CNW561,P18,2023-06-16,1,7.46
42258,S42259,CNW561,P47,2023-06-16,2,2.5
42259,S42260,CNW561,P22,2023-06-16,2,4.48
42260,S42261,CNW561,P34,2023-06-16,2,6.26
42261,S42262,CNW561,P4,2023-06-16,1,5.84
42262,S42263,CNW561,P64,2023-06-16,2,11.14
42263,S42264,CWB498,P38,2023-06-16,1,2.89
42264,S42265,CWB498,P36,2023-06-16,2,5.18
42265,S42266,CWB498,P22,2023-06-16,2,4.48
42266,S42267,CWB498,P20,2023-06-16,2,13.1
42267,S42268,CWB498,P16,2023-06-16,2,11.84
42268,S42269,CWB498,P64,2023-06-16,1,5.57
42269,S42270,CCD927,P2,2023-06-16,2,4.6
42270,S42271,CCD927,P47,2023-06-16,2,2.5
42271,S42272,CCD927,P6,2023-06-16,2,14.52
42272,S42273,CCD927,P19,2023-06-16,2,12.48
42273,S42274,CCD927,P5,2023-06-16,1,6.7
42274,S42275,CCD927,P64,2023-06-16,2,11.14
42275,S42276,CPC516,P17,2023-06-16,1,5.4
42276,S42277,CPC516,P48,2023-06-16,2,5.78
42277,S42278,CPC516,P40,2023-06-16,2,4.84
42278,S42279,CPC516,P18,2023-06-16,1,7.46
42279,S42280,CPC516,P46,2023-06-16,2,4.94
42280,S42281,CPC516,P64,2023-06-16,1,5.57
42281,S42282,CTM563,P38,2023-06-16,1,2.89
42282,S42283,CTM563,P26,2023-06-16,1,3.48
42283,S42284,CTM563,P5,2023-06-16,1,6.7
42284,S42285,CTM563,P16,2023-06-16,1,5.92
42285,S42286,CTM563,P20,2023-06-16,2,13.1
42286,S42287,CTM563,P64,2023-06-16,2,11.14
42287,S42288,CAS327,P14,2023-06-16,2,9.8
42288,S42289,CAS327,P33,2023-06-16,1,2.39
42289,S42290,CAS327,P1,2023-06-16,2,5.34
42290,S42291,CAS327,P17,2023-06-16,2,10.8
42291,S42292,CAS327,P18,2023-06-16,2,14.92
42292,S42293,CAS327,P64,2023-06-16,2,11.14
42293,S42294,CCH896,P5,2023-06-16,2,13.4
42294,S42295,CCH896,P13,2023-06-16,2,10.12
42295,S42296,CCH896,P11,2023-06-16,2,7.8
42296,S42297,CCH896,P2,2023-06-16,1,2.3
42297,S42298,CCH896,P20,2023-06-16,1,6.55
42298,S42299,CCH896,P64,2023-06-16,1,5.57
42299,S42300,CJH39,P19,2023-06-16,1,6.24
42300,S42301,CJH39,P7,2023-06-16,2,9.5
42301,S42302,CJH39,P12,2023-06-16,1,5.03
42302,S42303,CJH39,P8,2023-06-16,1,5.38
42303,S42304,CJH39,P36,2023-06-16,1,2.59
42304,S42305,CJH39,P64,2023-06-16,1,5.57
42305,S42306,CPP124,P32,2023-06-16,2,9.2
42306,S42307,CPP124,P38,2023-06-16,2,5.78
42307,S42308,CPP124,P18,2023-06-16,2,14.92
42308,S42309,CPP124,P29,2023-06-16,1,2.97
42309,S42310,CPP124,P46,2023-06-16,2,4.94
42310,S42311,CPP124,P64,2023-06-16,1,5.57
42311,S42312,CTM852,P30,2023-06-16,1,2.42
42312,S42313,CTM852,P45,2023-06-16,1,1.12
42313,S42314,CTM852,P19,2023-06-16,1,6.24
